Authors,DOI,DataSourceType,FeatureName,UniqueID,Latitude,Longitude,FeatureType,FeatureCategory,ThawType,Imagery,ImageryDates,ImageryResolutionMeters,Aspect,Elevation,MeanElevation,RelativeElevation,Slope,SolarRadiationIndex
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5878,66.01979605,-164.1320231,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,151,40.820312,40.60986194,0.210450558,1,0.747657061
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5879,66.09508928,-164.1327274,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,281,16.257812,17.08744125,-0.82962875,1,0.725709032
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5880,66.19730429,-164.1176673,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,128,5.046875,5.069859313,-0.022984313,1,0.745841724
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5881,66.11659416,-164.1227506,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,16,22.703125,22.71428095,-0.011155949,0,0.735191568
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5882,66.1209552,-164.1247957,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,115,23.882812,23.75068096,0.132131537,2,0.756701776
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5883,66.02556244,-164.1185591,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,180,37.992188,37.98966376,0.002523742,0,0.736267625
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5884,66.13989097,-164.1057112,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,137,23.320312,23.39264279,-0.072330292,0,0.734915886
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5885,66.05899423,-164.1203182,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,180,31.96875,32.52627756,-0.557527559,0,0.735872654
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5886,66.1024191,-164.1213652,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,61,15.6640625,15.7187969,-0.054734401,0,0.735359249
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5887,66.16044835,-164.1220295,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,278,21.78125,21.92594894,-0.144698935,1,0.725297044
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5888,66.05685806,-164.1262652,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,321,32.015625,32.49308689,-0.477461887,1,0.724005029
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5889,66.20936608,-164.1209029,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,72,15.546875,15.95283796,-0.405962955,1,0.739079495
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5890,66.03330174,-164.123382,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,347,42.742188,41.55828325,1.183904251,7,0.659607136
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5891,66.04528981,-164.1145451,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,241,38.90625,39.0882749,-0.182024899,0,0.736034592
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5892,66.00611641,-164.1110585,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,180,42.929688,42.93178953,-0.002102035,0,0.736497249
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5893,66.07287414,-164.1116185,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,217,44.65625,39.16459393,5.49165607,14,0.740954909
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5894,66.09373881,-164.1132419,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,186,13,13.13830619,-0.138306194,2,0.750377473
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5895,66.19953589,-164.1019817,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,151,5.078125,5.118305709,-0.040180709,0,0.734209525
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5896,66.11313444,-164.1076499,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,124,22.265625,23.3574646,-1.091839596,0,0.735232498
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5897,66.01823734,-164.109677,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,235,43.164062,43.98823297,-0.82417047,2,0.732423512
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5898,66.09759308,-164.0998539,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,245,11.921875,12.09748785,-0.17561285,3,0.723167421
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5899,66.00605525,-164.0938122,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,302,42.304688,41.68258348,0.622104018,4,0.689024962
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5900,66.06727036,-164.0892718,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,40,30.59375,30.41954944,0.174200564,1,0.734320704
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5901,66.12966113,-164.0915041,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,11,26.289062,26.75606859,-0.46700609,1,0.728050067
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5902,66.07335054,-164.089971,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,16,26.414062,26.44573132,-0.031668815,0,0.735702969
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5903,66.09945501,-164.087476,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,299,11.09375,12.3506677,-1.256917698,1,0.724004469
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5904,66.0895684,-164.0847037,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,79,23.726562,24.0057293,-0.279166802,1,0.741748872
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5905,66.05187677,-164.0808563,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,351,37.820312,39.17903291,-1.358720409,1,0.726104646
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5906,66.20253201,-164.070796,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,252,4.5390625,4.949675297,-0.410612797,3,0.717881237
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5907,66.17540672,-164.0758378,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,265,14.140625,14.36650236,-0.225877359,2,0.719311227
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5908,66.11609204,-164.0716308,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,277,13.5703125,15.41171913,-1.84140663,2,0.716500788
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5909,66.16650652,-164.0686624,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,137,15.0625,14.9784974,0.084002595,1,0.746329934
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5910,66.16397326,-164.0707394,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,124,15.546875,16.16184313,-0.614968125,0,0.734630781
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5911,66.10758305,-164.072002,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,34,9.6953125,9.603462312,0.091850188,0,0.735298168
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5912,66.17130121,-164.0659865,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,38,11.8671875,12.68859967,-0.821412167,2,0.730588021
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5913,66.01170442,-164.0662634,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,286,37.328125,37.43455946,-0.106434465,0,0.736431273
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5914,66.0236068,-164.0655553,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,196,44.828125,45.07376454,-0.245639535,0,0.736290722
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5915,66.03637106,-164.0609451,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,301,43.164062,43.27363818,-0.109575683,2,0.712931807
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5916,66.01003586,-164.0616473,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,331,37.75,37.88416187,-0.134161872,0,0.736450974
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5917,66.11451469,-164.056428,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,146,7.9765625,8.015513846,-0.038951346,4,0.7800627
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5918,66.1571421,-164.0527471,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,133,17.695312,18.0491561,-0.353843597,0,0.734711666
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5919,66.08810684,-164.0518587,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,146,23.65625,24.50520927,-0.848959273,1,0.747078902
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5920,66.05770799,-164.0459767,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,218,34.28125,34.90186191,-0.620611909,2,0.73894055
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5921,66.06203146,-164.0492464,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,357,38.984375,39.39925979,-0.414884787,1,0.726735491
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5922,66.05311673,-164.0484701,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,44,32.625,33.74503994,-1.120039939,1,0.735310493
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5923,66.08906084,-164.0476259,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,101,22.796875,23.54499645,-0.748121449,1,0.745028998
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5924,66.08208248,-164.0434644,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,45,25.773438,25.9513013,-0.177863804,1,0.735174099
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5925,66.09275687,-164.0438025,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,202,20.851562,21.19907384,-0.347511342,1,0.740268982
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5926,66.03885287,-164.0442207,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,12,38.460938,38.81477157,-0.353834071,1,0.729304252
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5927,66.06343848,-164.0381619,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,159,39.125,40.07840903,-0.953409026,2,0.757209216
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5928,66.01692183,-164.0368262,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,2,34.515625,34.52074816,-0.005123163,10,0.642805735
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5929,66.11800991,-164.0310939,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,224,5.8046875,7.605956506,-1.801269006,2,0.735767149
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5930,66.12249417,-164.0229471,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,12,6.5859375,6.680739406,-0.094801906,1,0.728304905
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5931,66.12509379,-164.015615,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,78,5.78125,6.179333101,-0.398083101,2,0.746998873
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5932,66.13708069,-164.0065898,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,196,6.234375,7.482318506,-1.247943506,0,0.734949148
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5933,66.12718291,-164.0047854,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,55,6.0234375,6.098102734,-0.074665234,2,0.738107751
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5934,66.16950251,-164.0041885,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,5,9.28125,10.27393724,-0.992687238,1,0.726603502
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5935,66.04233828,-164.0029288,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,169,37,37.00316779,-0.003167792,0,0.736069463
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5936,66.11707982,-164.0002045,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,5,14.890625,15.32892228,-0.438297276,0,0.735185822
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5937,66.14119409,-163.9982753,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,303,5.7421875,5.840688753,-0.098501253,2,0.711440692
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5938,66.14584707,-163.9981961,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,30,5.21875,6.916950464,-1.698200464,1,0.731367662
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5939,66.13591579,-163.991402,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,117,5.2421875,5.588271516,-0.346084016,1,0.746005405
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5940,66.07321897,-163.9918645,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,114,40.320312,41.28971095,-0.969398454,1,0.746511667
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5941,66.1504358,-163.981528,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,39,5.078125,5.175583019,-0.097458019,1,0.733129905
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5942,66.04869776,-163.989249,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,330,34.007812,34.22659023,-0.218777731,7,0.650277164
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5943,66.09691318,-163.9860194,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,151,24.203125,24.65849113,-0.455366133,0,0.735424368
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5944,66.14192816,-163.9827354,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,151,5.78125,6.238837369,-0.457587369,1,0.746239826
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5945,66.16144533,-163.9795425,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,196,7.8671875,8.019172445,-0.151984945,1,0.740561798
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5946,66.12731941,-163.9700065,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,16,14.15625,14.29928578,-0.143035778,0,0.735064666
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5947,66.15138666,-163.9750294,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,185,5.53125,5.509104499,0.022145501,0,0.734779807
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5948,66.0068245,-163.9797191,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,313,16.398438,16.93300391,-0.534566406,1,0.724593317
Nitze et al. (2020),https://doi.org/10.1594/PANGAEA.922808,Remote Sensing - published,,5949,66.19318403,-163.9665951,Thermokarst lake,Thermokarst lake,Abrupt,Landsat; Sentinel-1; PlanetScope,1999 through 2018,30; 3.125,304,5.1015625,5.194393541,-0.092831041,2,0.710709619
